Month,Weekly_Sales
11,35552.38
11,40470.02
11,89522.84
11,92919.57
11,12153.58
11,19846.57
11,14201.81
11,28244.24
11,14621.81
11,10262.2
11,23754.5
11,50235.15
11,158346.4
11,28052.65
11,84511.67
11,21373.2
11,32847.55
11,21970.76
11,63955.41
11,36672.95
11,56510.88
11,11250.36
11,21172.87
11,45522.98
11,31019.49
11,15637.0
11,85046.6
11,63175.82
11,16208.68
11,72414.05
11,10001.7
11,17846.71
11,48346.29
11,55905.59
11,38611.96
11,27890.78
11,49076.08
11,13469.08
11,27798.74
11,15625.15
11,12066.06
11,11846.77
11,78656.15
11,37245.01
11,131724.27
11,10525.96
11,27685.78
11,68081.41
11,22688.25
11,19332.24
11,29630.5
11,86753.2
11,163299.52
11,20120.21
11,95521.28
11,24166.52
11,10233.67
11,11309.61
11,30186.34
11,10650.65
11,53983.21
11,13343.92
11,85120.81
11,32294.63
11,47622.86
11,65825.77
11,34171.61
11,16804.07
11,129972.97
11,18622.14
11,10669.33
11,34521.1
11,49992.79
11,18553.6
11,14455.63
11,13060.49
11,22683.6
11,54402.41
11,23199.0
11,69442.5
11,39459.43
11,28902.75
11,57121.85
11,79960.92
11,13244.74
11,69978.72
11,182935.75
11,30966.6
11,20653.58
11,35692.17
11,15759.7
11,53219.22
11,89350.52
11,87691.45
11,78328.65
11,30260.32
11,35461.65
11,60787.72
11,33947.76
11,25207.54
11,51115.8
11,35336.47
11,23493.64
11,68396.67
11,10626.15
11,16577.88
11,32392.84
11,90659.08
11,12716.95
11,10344.0
11,72732.97
11,22165.97
11,15633.65
11,67030.75
11,11260.29
11,41307.26
11,16153.27
11,64395.62
11,14835.25
11,129860.88
11,34269.0
11,122847.58
11,49671.44
11,47530.44
11,80877.66
11,29507.65
11,14455.75
11,67374.29
11,31603.97
11,60883.4
11,67015.53
11,39701.8
11,61327.08
11,196464.78
11,30958.54
11,38606.9
11,11956.3
11,60633.02
11,41185.47
11,44756.56
11,19184.46
11,33055.16
11,74199.38
11,29821.21
11,29753.45
11,28498.83
11,22176.69
11,12260.6
11,132613.12
11,31865.47
11,381072.11
11,32102.06
11,96870.97
11,12791.3
11,13418.6
11,62469.57
11,51110.51
11,91281.55
11,21429.58
12,28777.36
12,18549.42
12,49145.38
12,15399.79
12,72434.86
12,12596.48
12,30545.1
12,25693.53
12,25680.73
12,30911.78
12,22739.5
12,15184.19
12,10255.34
12,54671.84
12,51522.31
12,112357.52
12,63797.76
12,31926.59
12,14108.59
12,13570.23
12,137541.89
12,36639.21
12,16355.5
12,38045.59
12,54740.6
12,28025.16
12,13347.12
12,89556.97
12,37394.26
12,51923.69
12,90879.23
12,17448.63
12,64423.09
12,11147.94
12,15182.34
12,33948.96
12,77080.53
12,140311.39
12,94127.01
12,10805.16
12,77635.19
12,78935.24
12,12310.44
12,19888.93
12,47999.05
12,92877.69
12,13286.56
12,17214.06
12,32903.78
12,160984.11
12,48075.03
12,32723.25
12,22961.5
12,121861.67
12,16006.33
12,20093.56
12,19238.72
12,32401.93
12,45340.22
12,11236.95
12,14552.92
12,18250.16
12,49875.17
12,27916.56
12,17380.0
12,125057.36
12,14566.9
12,40981.85
12,15496.51
12,59571.07
12,18562.58
12,62282.52
12,87409.58
12,80493.2
12,55221.55
12,94107.63
12,53294.2
12,84813.82
12,64906.41
12,21508.0
12,30849.19
12,10837.35
12,10873.42
12,37584.54
12,134584.04
12,65890.02
12,63386.93
12,10455.97
12,42660.01
12,30166.76
12,55596.4
12,194187.36
12,74389.92
12,20027.66
12,47070.91
12,29505.12
12,27213.59
12,35956.57
12,18210.52
12,115322.43
12,172430.68
12,35171.54
12,21301.52
12,28068.33
12,133205.77
12,19505.27
12,64910.39
12,79143.54
12,14780.5
12,51614.48
12,40093.74
12,100225.88
12,12242.26
12,67132.23
12,25879.42
12,34520.78
12,20159.75
12,71839.12
12,51099.68
12,27401.14
12,49632.02
12,55037.88
12,20842.09
12,68922.99
12,54997.69
12,91635.52
12,84309.67
12,18119.25
12,65410.84
12,25437.15
12,36904.83
12,11728.15
12,54699.18
12,25040.5
12,59042.38
12,29207.93
12,18880.56
12,216877.34
12,174922.53
12,29559.49
12,10236.2
12,26375.39
12,30425.04
12,293835.78
12,91216.16
12,196184.4
12,29807.88
12,35640.23
12,67702.67
12,70556.45
12,10464.29
12,67183.66
12,36572.85
12,57471.92
12,14960.75
12,60435.5
12,38981.0
12,17297.96
12,22182.14
12,37994.51
12,73370.28
12,26484.88
12,27864.91
12,299060.25
12,63767.24
12,76078.03
12,10270.96
12,12027.88
12,139301.54
12,68696.66
12,41486.22
12,84504.74
12,71065.2
12,34156.35
12,116473.44
12,111234.93
12,57098.47
12,24568.55
12,83268.21
12,81686.73
12,39721.57
12,87594.51
12,24649.74
12,109944.32
12,45600.79
12,91467.03
12,31074.11
12,26641.68
12,45946.58
12,28449.27
12,122263.2
12,27626.75
12,40327.46
12,11292.82
12,18635.46
12,51660.38
12,23164.63
12,23851.53
12,11424.5
12,44961.67
12,91876.27
12,69190.44
12,10986.82
12,107910.87
12,56929.88
12,25480.05
12,25334.2
12,34556.72
12,44055.69
12,62573.32
12,61888.56
12,54689.85
12,74711.11
12,27258.24
12,31302.01
12,10191.56
12,16555.8
12,20858.75
12,78283.52
12,15184.47
12,50530.8
12,33622.54
12,74886.22
12,11997.9
12,31735.03
12,11310.17
12,53679.23
12,26972.52
12,36588.46
1,104781.09
1,10336.74
1,10384.23
1,25293.64
1,64561.77
1,22242.27
1,20591.73
1,27488.21
1,27176.08
1,155246.63
1,28722.69
1,57693.68
1,27370.4
1,23109.77
1,27993.71
1,11899.36
1,15818.08
1,64638.61
1,37019.67
1,82693.21
1,84654.62
1,11334.47
1,49201.97
1,43516.56
1,14886.2
1,29259.99
1,11090.88
1,59330.13
1,119611.19
1,71223.79
1,20624.99
1,38938.07
1,86035.62
1,17665.39
1,56671.32
1,90467.13
1,16408.95
1,33007.67
1,18752.5
1,28359.15
1,24768.94
1,64828.44
1,26751.52
1,47396.18
1,29675.85
1,95250.86
1,159261.88
1,70728.27
1,12686.82
1,14447.6
1,91551.63
1,35733.27
1,16627.16
1,68071.68
1,66871.55
1,10282.61
1,27985.62
1,12040.32
1,17820.63
1,57876.6
1,21671.02
1,22220.95
1,20978.53
1,17897.03
1,23703.99
1,15241.24
1,89756.71
1,17548.5
1,38964.95
1,82412.81
1,31931.97
1,88181.29
1,32139.8
1,54969.55
1,128988.92
1,44394.87
1,29450.0
1,31146.4
1,161760.0
1,50759.18
1,34124.65
1,20946.98
1,14572.49
1,15194.92
1,22991.72
1,72173.35
1,65014.35
1,29835.26
1,15765.72
1,13148.32
1,14962.13
1,10389.18
1,18197.37
1,17979.8
1,70554.86
1,40147.13
1,36571.89
1,88151.56
1,11344.79
1,91557.61
1,26206.39
1,21614.59
1,74913.58
1,24314.9
1,83012.22
1,55157.31
1,23573.98
1,62783.75
1,140182.04
1,90745.3
1,16615.5
1,69576.27
1,30993.65
1,33832.04
1,142389.17
1,27277.0
1,17184.37
1,30446.4
1,15324.11
1,36019.2
1,22915.26
1,15595.81
1,30977.96
1,49237.7
1,58161.84
1,22069.91
1,80357.79
1,20223.97
1,14962.07
1,111677.85
1,15609.1
1,18595.97
1,11918.57
1,81145.37
1,40370.22
1,127101.39
1,62350.08
1,15808.5
1,18033.62
1,29911.25
1,34544.33
1,12049.17
1,56587.87
1,10045.28
1,64054.05
1,84516.07
1,82168.16
1,23742.57
1,31384.59
1,28769.27
1,51712.45
1,63936.8
2,52192.61
2,23422.2
2,164933.31
2,34778.17
2,23345.85
2,35222.37
2,14545.0
2,88074.27
2,20453.63
2,39068.54
2,10122.95
2,70970.73
2,40054.13
2,139320.75
2,18867.6
2,21461.67
2,43513.99
2,31963.41
2,17824.51
2,15806.66
2,12211.37
2,33727.57
2,14659.88
2,47497.84
2,94201.14
2,94975.59
2,69381.84
2,15149.71
2,55356.27
2,22074.8
2,130088.93
2,56454.32
2,62840.3
2,27701.47
2,82668.97
2,19849.51
2,71873.91
2,10661.13
2,28679.67
2,11977.03
2,14034.39
2,70015.97
2,31772.71
2,11993.91
2,171158.16
2,40158.74
2,24054.74
2,57504.1
2,24325.08
2,66931.11
2,28853.26
2,83107.36
2,56654.31
2,140880.59
2,150013.91
2,13858.0
2,19845.82
2,65100.15
2,32817.64
2,21344.16
2,12326.02
2,37271.0
2,10752.35
2,32187.23
2,15606.17
2,23300.16
2,95467.6
2,68882.66
2,22285.28
2,36732.91
2,19159.28
2,55747.3
2,36190.92
2,10597.08
2,68007.58
2,30066.55
2,42886.36
2,16883.27
2,17922.2
2,12061.61
2,56939.28
2,92646.93
2,20550.96
2,71523.3
2,87852.96
2,12067.29
2,23595.1
2,24142.13
2,25848.42
2,28141.94
2,29197.69
2,39619.99
2,141578.51
2,55175.48
2,30092.44
2,14540.05
2,15383.2
2,25245.25
2,159329.37
2,25660.96
2,12000.86
2,58182.7
2,16823.29
2,61238.29
2,68019.7
2,25699.56
2,62481.47
2,11810.98
2,44676.12
2,41101.84
2,18087.42
2,162413.31
2,14153.5
2,89474.62
2,19982.93
2,80295.61
2,21650.07
2,38161.67
2,70100.1
2,10501.65
2,13281.08
2,45450.75
2,74118.03
2,30759.95
2,34634.8
2,10295.39
2,99214.16
2,84709.78
2,10760.69
2,21966.57
2,10121.15
2,45109.7
2,12406.19
2,10541.1
2,26117.22
2,23056.48
2,84060.03
2,32840.63
2,66322.98
2,20080.12
2,28555.92
2,26404.35
2,54743.92
2,26289.28
2,52581.22
2,13209.09
2,11329.19
2,65236.04
2,16997.02
2,142927.66
2,150563.95
2,16604.87
2,38849.93
2,20938.73
2,100464.89
2,28339.56
2,40788.66
2,28026.58
2,42429.43
2,85751.51
2,13538.66
2,33146.24
2,64907.86
2,133747.8
2,71262.22
2,15028.72
2,40217.85
2,26058.9
2,66848.94
2,15733.3
2,36082.74
2,10120.44
2,56357.18
2,86993.07
2,63771.39
2,20190.39
2,81632.17
2,32747.75
2,18930.91
2,21280.66
2,21209.27
3,57093.74
3,10168.84
3,137539.21
3,28331.01
3,26562.46
3,29211.01
3,61995.47
3,128448.45
3,27658.96
3,155777.29
3,99650.0
3,40843.9
3,15939.61
3,18477.53
3,56572.76
3,84492.9
3,11644.81
3,59244.99
3,68740.27
3,27116.53
3,26506.86
3,18086.58
3,44440.07
3,71141.07
3,102902.27
3,12793.03
3,13059.12
3,20422.69
3,39714.28
3,86669.22
3,37537.67
3,13849.85
3,32580.75
3,19269.04
3,68859.26
3,16146.03
3,64329.77
3,18953.45
3,10203.56
3,20023.95
3,21253.28
3,31605.17
3,28740.91
3,30109.83
3,103699.51
3,26620.68
3,31284.95
3,26646.29
3,160376.33
3,53029.03
3,90576.52
3,22424.41
3,44414.44
3,22084.48
3,23249.03
3,15617.09
3,10702.05
3,26810.53
3,86386.77
3,10010.04
3,12490.16
3,14347.57
3,19516.17
3,18367.83
3,65710.33
3,10743.61
3,54124.82
3,64758.82
3,70621.12
3,10334.42
3,11391.94
3,36419.1
3,14085.9
3,33541.12
3,42760.28
3,142247.17
3,37876.52
3,87499.61
3,16806.12
3,64646.22
3,27289.89
3,19972.06
3,66695.99
3,38307.76
3,41186.33
3,83458.08
3,17399.87
3,13156.71
3,26517.76
3,28225.05
3,41110.42
3,154902.77
3,11107.26
3,84921.79
3,97957.06
3,12181.22
3,21828.76
3,30834.06
3,110719.59
3,19843.97
3,27472.33
3,53988.58
3,79390.91
3,32981.01
3,10365.96
3,10440.99
3,31629.95
3,16599.97
3,61845.09
3,66669.91
3,12287.31
3,13100.0
3,44476.92
3,20973.45
3,45506.41
3,20381.79
3,11581.22
3,69806.0
3,36578.21
3,11373.32
3,64786.83
3,16017.36
3,36166.13
3,11669.88
3,53451.38
3,44984.64
3,15502.77
3,31191.37
3,39340.08
3,86428.79
3,36166.56
3,17586.89
3,146602.65
3,16892.69
3,14106.69
3,65961.24
3,23480.82
3,41751.57
3,19139.78
3,140221.1
3,11664.15
3,58506.98
3,27332.96
3,32193.44
3,35687.49
3,17547.0
3,90527.65
3,10040.65
3,63572.22
3,25860.48
3,17298.39
3,38610.69
3,18882.56
3,95189.86
3,26121.41
3,35092.62
3,61903.61
3,66077.07
3,59404.77
3,80169.4
3,12329.08
3,32080.15
3,78326.93
3,17390.13
3,51338.37
3,36418.94
3,27835.44
3,129959.58
3,74548.27
3,18209.48
3,48632.34
3,33990.08
3,17174.09
3,40054.18
3,18714.9
3,12262.7
3,34453.07
3,10953.25
4,24110.39
4,59904.46
4,87803.95
4,24430.68
4,16892.54
4,135581.2
4,57769.72
4,66799.9
4,38693.04
4,19374.79
4,76574.96
4,37815.16
4,33809.56
4,18124.8
4,25777.15
4,51382.98
4,23597.12
4,70408.42
4,16197.5
4,58162.65
4,35576.18
4,33023.8
4,80720.71
4,33923.04
4,36952.88
4,35684.65
4,13747.01
4,11906.25
4,82892.05
4,12664.94
4,28179.39
4,18027.62
4,15649.81
4,51835.28
4,76119.09
4,33896.91
4,11476.27
4,15733.79
4,128718.56
4,42995.57
4,92681.28
4,91359.81
4,69507.2
4,14714.0
4,161295.36
4,28067.44
4,67708.14
4,41452.87
4,36416.8
4,16207.87
4,43511.98
4,13402.83
4,61918.54
4,92539.65
4,20321.47
4,19696.98
4,54500.33
4,24084.57
4,80001.09
4,31327.37
4,50260.15
4,35850.78
4,40065.63
4,75504.53
4,70170.63
4,149003.77
4,25693.35
4,37161.29
4,41186.32
4,16093.47
4,15815.59
4,27049.28
4,38026.35
4,14389.15
4,34239.68
4,15256.16
4,93211.26
4,15860.03
4,44480.53
4,12121.67
4,11472.21
4,151528.19
4,57666.67
4,12007.83
4,44011.29
4,21676.45
4,90248.83
4,23611.27
4,13821.93
4,77422.82
4,35591.06
4,35978.27
4,51184.02
4,15898.9
4,65914.35
4,24467.3
4,67267.79
4,74405.32
4,13045.78
4,30178.32
4,39752.09
4,37066.05
4,37746.79
4,67094.4
4,19293.7
4,10371.73
4,27482.85
4,68714.85
4,11072.57
4,15483.19
4,144982.94
4,38941.36
4,48320.69
4,14557.65
4,13665.06
4,84957.21
4,29865.17
4,14670.27
4,19121.29
4,11779.88
4,34744.64
4,85613.02
4,42418.64
4,10870.44
4,83445.89
4,84840.03
4,19830.45
4,103397.79
4,85188.32
4,162671.24
4,11333.7
4,68354.95
4,28372.0
4,55018.98
4,26775.51
4,12661.14
4,76646.0
4,40071.75
4,28978.53
4,79351.78
4,39233.84
4,76039.14
4,61255.69
4,31230.79
4,70844.5
4,33357.15
4,47628.6
4,40338.02
4,21520.62
4,12212.05
4,21254.41
4,23037.02
4,25227.68
4,48673.38
4,160249.35
4,17414.12
4,12344.65
4,17319.95
4,25246.08
4,40926.04
4,53274.6
4,41328.08
4,41699.76
4,13021.84
4,12551.77
4,92999.46
4,19338.82
4,15084.81
4,12232.22
4,15317.61
4,35557.6
4,85613.14
4,124513.19
4,73094.91
4,50759.95
4,17139.66
4,17437.46
4,63435.44
4,76766.37
4,64577.36
4,24314.62
4,69723.64
4,16188.77
4,36147.29
4,12802.1
4,50045.96
4,12377.45
4,18052.9
4,32302.74
4,13151.14
4,65179.54
4,18409.58
4,20793.11
4,27336.19
4,24816.48
4,57973.66
4,33933.92
4,38245.21
4,40734.59
4,17417.51
4,35052.81
4,13887.68
4,23517.19
4,53536.56
4,135265.31
4,12634.13
4,11647.53
4,10515.0
4,41709.67
4,10284.23
4,15107.19
4,75321.28
4,46189.99
4,35445.79
5,66226.12
5,156193.9
5,17553.63
5,26242.91
5,31408.0
5,12338.38
5,87605.18
5,17589.87
5,26027.75
5,96111.37
5,14472.18
5,19585.02
5,31385.66
5,41554.53
5,25494.77
5,68597.84
5,68344.82
5,81507.37
5,18273.77
5,28740.16
5,17239.97
5,20364.74
5,42690.19
5,31471.9
5,72119.04
5,18882.02
5,14667.74
5,15038.53
5,90168.12
5,29972.03
5,39555.75
5,11851.83
5,38659.81
5,34262.48
5,28996.11
5,71606.82
5,59039.42
5,87182.63
5,149545.53
5,16535.89
5,10531.26
5,50211.43
5,39785.35
5,51468.7
5,89627.89
5,14831.21
5,34672.52
5,26793.62
5,27189.7
5,18464.41
5,23873.76
5,20432.63
5,16023.76
5,41041.74
5,67888.01
5,65352.08
5,60980.07
5,144035.29
5,13869.03
5,64494.33
5,26626.52
5,30446.22
5,75098.61
5,75678.32
5,71133.63
5,16410.34
5,28845.11
5,12050.35
5,151118.92
5,31842.48
5,17675.68
5,10251.13
5,28417.06
5,14741.79
5,31986.13
5,39518.0
5,37272.82
5,45843.55
5,85354.11
5,11018.97
5,39534.91
5,30283.18
5,84601.45
5,38368.06
5,46270.35
5,11484.47
5,15906.7
5,13718.26
5,20247.0
5,41112.45
5,36761.32
5,15246.28
5,42328.23
5,22705.62
5,15563.46
5,94545.1
5,58171.41
5,61061.1
5,73427.45
5,152839.08
5,25198.4
5,70975.42
5,10576.79
5,67341.99
5,37179.72
5,16327.59
5,35023.39
5,24148.23
5,13351.0
5,43751.24
5,32601.55
5,14725.44
5,28020.44
5,31948.88
5,35655.66
5,34115.25
5,84494.69
5,15588.31
5,74252.97
5,10992.99
5,67366.78
5,16052.96
5,11724.92
5,20969.09
5,50487.41
5,41129.2
5,88352.38
5,151391.82
5,10155.87
5,68533.58
5,12761.9
5,44359.52
5,13942.27
5,37968.34
5,62481.56
5,60643.3
5,93786.26
5,13144.5
5,76374.45
5,52931.36
5,17975.44
5,29559.11
5,138104.79
5,42557.06
5,18370.19
5,25825.13
5,26537.55
5,30642.49
5,14307.39
5,54519.93
5,25035.61
5,38124.39
5,27960.58
5,87909.04
5,150426.72
5,15478.24
5,63416.5
5,19036.55
5,13265.3
5,36373.69
5,17478.78
5,44655.38
5,66480.1
5,80030.22
5,10382.71
5,13199.41
5,64644.47
5,12999.34
5,62368.7
5,10649.13
5,48649.93
5,44788.75
5,37984.87
6,14148.9
6,47367.18
6,79938.56
6,75210.09
6,11049.79
6,95548.42
6,65880.64
6,44592.3
6,57563.3
6,64289.0
6,25401.86
6,34849.01
6,16420.06
6,30762.49
6,18613.23
6,86718.46
6,68368.22
6,18024.04
6,64586.72
6,39531.77
6,68801.1
6,52148.41
6,45275.85
6,11679.25
6,13145.9
6,63177.67
6,143237.14
6,29257.43
6,76273.74
6,28354.14
6,40227.95
6,15420.78
6,10737.0
6,13490.83
6,155049.49
6,44967.61
6,14020.02
6,10778.86
6,52677.0
6,25450.82
6,10834.09
6,38830.45
6,13344.55
6,54395.37
6,16028.14
6,68966.05
6,71434.59
6,44018.95
6,74073.38
6,12292.49
6,17076.89
6,37715.31
6,31080.58
6,30972.22
6,43385.15
6,90324.41
6,65282.71
6,13209.95
6,18995.59
6,15660.47
6,56210.27
6,78469.02
6,32295.79
6,87577.76
6,167233.69
6,10337.14
6,47496.42
6,10041.68
6,47587.9
6,10684.44
6,24726.22
6,41804.59
6,26511.0
6,42303.52
6,38595.03
6,60206.42
6,12972.27
6,16752.53
6,41929.91
6,93516.12
6,12761.38
6,13212.7
6,11726.34
6,153255.27
6,39029.67
6,63651.91
6,21542.14
6,13091.38
6,19973.69
6,72119.46
6,66489.74
6,14949.38
6,90715.11
6,16202.85
6,32029.21
6,45993.25
6,31430.1
6,71373.55
6,45033.89
6,96510.39
6,42448.45
6,52499.0
6,13442.47
6,69264.67
6,30146.47
6,46926.23
6,54818.18
6,17841.05
6,58892.12
6,31861.69
6,27152.27
6,42739.47
6,92228.53
6,73144.6
6,60673.72
6,51882.04
6,14127.93
6,15397.47
6,158924.04
6,18133.41
6,27739.64
6,14041.1
6,10353.82
6,177156.22
6,42957.21
6,67282.62
6,40686.36
6,60586.61
6,64595.32
6,51026.17
6,33033.52
6,49978.24
6,14821.42
6,15611.86
6,40402.56
6,94150.62
6,40398.07
6,59938.96
6,14581.17
6,145197.92
6,16744.43
6,164350.28
6,27219.47
6,70321.61
6,51733.64
6,17387.49
6,41202.24
6,90050.58
6,12068.11
6,30121.5
6,72221.42
6,52377.67
6,13268.32
6,14922.01
6,15411.75
6,11145.17
6,39454.58
6,34540.98
6,42624.87
6,25310.07
6,20501.28
6,43673.85
6,12881.64
6,26859.67
6,37915.38
6,86307.81
6,48268.55
6,68804.95
7,44776.37
7,68654.05
7,68787.09
7,12892.71
7,16580.51
7,165692.38
7,62422.77
7,13755.05
7,28792.15
7,96552.99
7,39740.56
7,16537.51
7,10260.13
7,75289.02
7,63125.99
7,65670.52
7,16132.7
7,40691.89
7,25369.16
7,30412.33
7,75426.85
7,57906.09
7,45989.87
7,11061.95
7,57908.72
7,17269.01
7,38677.38
7,40041.47
7,52692.23
7,15288.38
7,41972.12
7,24402.72
7,70835.13
7,17594.5
7,46975.14
7,144234.59
7,28889.96
7,10161.38
7,20468.53
7,85638.93
7,11017.81
7,38571.83
7,68206.34
7,66878.71
7,14572.26
7,76734.95
7,35772.76
7,70637.62
7,30360.37
7,47344.76
7,14222.83
7,11146.14
7,168999.59
7,11649.65
7,10361.42
7,11151.19
7,14226.8
7,157806.34
7,20221.18
7,78135.23
7,78258.58
7,15254.93
7,38956.8
7,46084.97
7,61372.97
7,42833.23
7,41946.87
7,14645.46
7,42417.62
7,15224.23
7,35154.32
7,27773.15
7,10028.94
7,91601.2
7,54777.21
7,20453.42
7,92967.82
7,18915.72
7,32397.16
7,25268.24
7,47492.67
7,43425.18
7,71660.58
7,24005.66
7,39511.49
7,33509.44
7,78899.97
7,69571.83
7,67224.96
7,15951.21
7,39165.15
7,78536.61
7,164206.58
7,74879.58
7,160569.91
7,10299.45
7,32406.5
7,68805.1
7,39923.81
7,14892.24
7,41846.85
7,10737.12
7,10265.32
7,13769.31
7,41464.67
7,29330.86
7,20476.4
7,50664.36
7,25410.16
7,14103.07
7,15554.0
7,96183.71
7,30013.78
7,31345.54
7,21059.24
7,26076.14
7,16559.34
7,69945.35
7,27552.72
7,40881.15
7,53134.96
7,26779.45
7,12759.78
7,91447.68
7,13815.28
7,35340.53
7,58879.34
7,45980.95
7,68186.74
7,68331.54
7,32634.99
7,16655.11
7,13900.75
7,38018.45
7,65112.08
7,20925.35
7,155135.14
7,31900.45
7,73316.95
7,21098.87
7,40067.99
7,27940.0
7,12904.83
7,15611.52
7,31968.91
7,10075.56
7,73049.8
7,75505.67
7,16147.49
7,59683.29
7,12465.38
7,163241.85
7,50596.78
7,37682.21
7,15650.34
7,90929.62
7,98684.69
7,45696.68
7,38070.32
7,30936.33
7,35656.09
7,26282.08
7,24406.15
7,72324.51
7,10779.28
7,54790.01
7,14645.29
7,38325.52
7,10062.06
7,38137.45
7,27231.67
7,65043.75
7,67561.51
7,12773.92
7,30817.09
7,40811.32
7,38014.81
7,12518.51
7,143204.67
7,61138.73
7,14180.09
7,10606.21
7,24437.75
7,30112.86
7,29301.24
7,22145.76
7,69718.78
7,84706.85
7,96255.41
7,151115.36
7,13564.46
7,13002.66
7,47396.13
7,33467.4
7,27285.06
7,68641.01
7,20448.93
7,81378.34
7,57131.07
7,36373.8
7,94034.84
7,10512.61
7,24736.79
7,42996.48
7,53113.87
7,15564.36
7,16294.57
7,12900.27
7,40808.68
7,43008.39
7,32980.44
7,15331.98
7,36683.56
7,25167.33
8,70106.33
8,23843.22
8,42374.66
8,75471.04
8,12999.09
8,77115.2
8,159259.22
8,42024.55
8,33043.72
8,15099.16
8,16603.79
8,34384.83
8,63685.15
8,28012.98
8,96956.76
8,50694.37
8,67896.24
8,15155.4
8,104133.38
8,17537.84
8,22498.06
8,39150.88
8,19694.47
8,15042.92
8,26374.86
8,75362.66
8,95951.06
8,31411.1
8,38464.04
8,22362.9
8,40608.92
8,26078.51
8,17560.07
8,161865.01
8,13671.84
8,27850.05
8,14514.07
8,61683.39
8,85044.6
8,36853.85
8,52105.38
8,48843.55
8,94437.29
8,71634.65
8,16321.73
8,10868.42
8,31204.51
8,41905.01
8,90592.72
8,159670.68
8,70491.93
8,68920.24
8,32150.46
8,34882.76
8,14096.79
8,29545.41
8,22886.13
8,48991.6
8,29548.56
8,18364.04
8,167571.2
8,95162.69
8,63988.51
8,25639.6
8,14763.84
8,24030.92
8,25209.84
8,51724.34
8,13332.62
8,67683.46
8,74975.11
8,55951.73
8,17982.94
8,24750.19
8,40623.91
8,14834.77
8,79342.77
8,56617.69
8,13425.19
8,41632.74
8,23285.72
8,13426.72
8,29113.11
8,37994.95
8,21544.94
8,29304.64
8,75363.68
8,99456.38
8,10937.12
8,33619.5
8,14559.29
8,28222.27
8,24322.39
8,18852.95
8,27930.03
8,14421.84
8,76767.1
8,171553.94
8,74616.6
8,10010.3
8,16520.94
8,51264.0
8,30244.59
8,10494.47
8,21540.75
8,25671.03
8,32724.09
8,107974.78
8,16563.82
8,71175.32
8,32231.82
8,13829.93
8,94992.81
8,39067.23
8,15976.12
8,19119.7
8,60312.08
8,45387.83
8,39251.46
8,12486.98
8,81511.5
8,40395.93
8,77493.27
8,15366.56
8,32520.57
8,26037.4
8,168722.92
8,63239.08
8,84831.2
8,53111.96
8,20679.68
8,14505.4
8,33811.61
8,63101.1
8,38967.06
8,72219.2
8,16606.88
8,12900.5
8,12446.66
8,30196.62
8,72352.3
8,67750.68
8,26740.88
8,34082.96
8,22835.24
8,24753.73
8,92900.93
8,21125.86
8,33804.19
8,47348.29
8,38899.62
8,155105.39
8,78430.63
8,15007.78
8,152595.4
8,55027.47
8,23572.0
8,25433.14
8,57193.32
8,11071.59
8,43075.55
8,13036.34
8,96329.83
8,11218.93
8,88461.13
8,36406.15
8,13335.82
8,36759.33
8,16737.85
8,73028.12
8,17298.88
8,13931.31
8,38422.49
8,21120.64
9,66449.03
9,44365.81
9,80002.69
9,14198.63
9,23700.28
9,50539.05
9,15579.37
9,39017.49
9,67961.11
9,25733.01
9,31624.91
9,35176.39
9,86248.34
9,94715.58
9,29247.78
9,10145.11
9,61627.1
9,17167.47
9,28087.31
9,19882.63
9,17726.09
9,26182.37
9,10680.99
9,41942.92
9,70893.22
9,15026.41
9,163045.62
9,10806.84
9,79989.6
9,55064.39
9,104098.12
9,152433.05
9,90505.96
9,15565.15
9,38156.0
9,13487.0
9,20358.58
9,21715.08
9,16528.4
9,37276.13
9,38979.37
9,58127.38
9,80531.1
9,17610.66
9,70641.23
9,70699.32
9,41722.37
9,14487.48
9,32333.2
9,42256.84
9,22057.73
9,17865.14
9,26620.08
9,34792.14
9,18329.92
9,23468.87
9,18007.17
9,35563.18
9,16416.53
9,22419.71
9,61749.78
9,168013.66
9,43571.65
9,96952.19
9,161286.24
9,99615.69
9,71860.57
9,38358.6
9,13312.8
9,51818.66
9,75563.55
9,84399.92
9,57708.24
9,11299.2
9,10956.48
9,41383.73
9,15662.47
9,27132.9
9,98383.13
9,22812.33
9,44608.45
9,15278.17
9,34750.48
9,78758.36
9,72262.53
9,11624.19
9,37455.41
9,33332.88
9,18097.56
9,42781.12
9,59392.79
9,14349.03
9,39829.34
9,20265.66
9,13999.25
9,96937.39
9,70416.42
9,15542.23
9,71611.73
9,35859.06
9,43172.02
9,18013.58
9,82159.84
9,15109.46
9,77433.86
9,20150.91
9,168867.79
9,41062.65
9,52290.27
9,29145.39
9,24925.27
9,99068.39
9,39519.7
9,10528.03
9,35227.14
9,12299.1
9,160298.69
9,21891.38
9,57221.26
9,46604.33
9,10136.44
9,24687.1
9,11713.92
9,17081.52
9,87642.97
9,68198.75
9,14130.96
9,96778.13
9,43322.16
9,41526.81
9,13330.09
9,19999.68
9,16982.99
9,20528.82
9,16127.32
9,78930.99
9,16847.49
9,78262.2
9,95259.77
9,56423.47
9,31498.75
9,18148.13
9,38116.6
9,42047.92
9,152195.84
9,26040.13
9,23273.91
9,37099.55
9,37392.34
9,34970.77
9,84069.95
9,163451.54
9,35276.78
9,10435.44
9,50233.36
9,11914.52
